,id,pos,category,stereotype,lemma,level
5441,EN34,n,svp,no,insensibility,inclusive
5444,EN2575,n,qas,no,municipal composting,inclusive
5448,EN2724,n,cds,no,hybridism,inclusive
5449,EN5954,n,ddp,yes,unintelligence,conservative
5455,EN3748,n,cds,no,pimping,inclusive
5456,EN1735,n,re,no,villain,conservative
5457,EN939,n,an,no,male escort,conservative
5461,EN3373,n,svp,no,gourmandizes,inclusive
5464,EN1108,n,cds,no,scalawag,inclusive
5467,EN1920,n,ps,yes,cooyon,conservative
5468,EN2442,n,or,no,fag,conservative
5469,EN6489,n,cds,no,humunculus,inclusive
5477,EN5507,n,re,no,mafiosos,conservative
5478,EN2593,n,cds,no,municipal compost,conservative
5479,EN2750,n,cds,no,hybridization event,inclusive
5484,EN3430,n,dmc,yes,floater,inclusive
5486,EN4439,n,pr,no,female sex workers,conservative
5488,EN4687,n,cds,no,overweening,inclusive
5489,EN4935,n,cds,no,schoolmarm,conservative
5493,EN5524,n,re,no,m.o.f.f.i.a.,inclusive
5495,EN1745,n,re,no,villainies,conservative
5496,EN1056,a,cds,no,silly,conservative
5500,EN525,n,cds,no,dolt,inclusive
5501,EN1402,n,cds,no,pharisee,conservative
5508,EN745,n,qas,no,peasant,inclusive
5509,EN1904,n,ps,yes,dunder heads,conservative
5512,EN1894,n,asf,no,idoit,conservative
5515,EN2478,n,or,no,gays,conservative
5517,EN936,n,pr,no,man-whores,conservative
5522,EN335,n,asf,no,tripe,conservative
5524,EN1905,n,ddp,yes,idiocies,conservative
5525,EN681,n,asm,no,bollocks,inclusive
5526,EN3016,n,re,no,incriminating,inclusive
5529,EN6912,n,cds,no,jerking off,conservative
5532,EN3921,n,dmc,yes,jesters,inclusive
5534,EN1409,n,ddp,yes,bumbler,conservative
5536,EN7397,a,qas,no,pathetic,conservative
5537,EN3468,a,qas,no,mad,inclusive
5538,EN5493,n,cds,no,moffias,conservative
5539,EN4360,n,cds,no,larcency,inclusive
5541,EN1677,n,svp,no,lordliness,conservative
5547,EN1894,n,ddp,yes,idoit,inclusive
5551,EN6635,v,re,no,frustrate,inclusive
5553,EN2182,n,cds,no,muddle,inclusive
5554,EN2825,n,or,no,cunts,conservative
5556,EN512,n,an,no,goofball,conservative
5561,EN2855,n,cds,no,culling,conservative
5564,EN1289,n,cds,no,motherfucking,conservative
5566,EN5016,a,svp,no,otiose,conservative
5567,EN958,n,cds,no,falsities,conservative
5573,EN663,n,rci,yes,churl,conservative
5578,EN1700,n,ps,yes,vagrant,inclusive
5585,EN5519,n,re,no,m a f i a,conservative
5588,EN1320,n,ddp,yes,whoreson,conservative
5589,EN5499,n,cds,no,m o f i a,inclusive
5595,EN1914,n,asm,no,idiotism,inclusive
5597,EN6995,a,dmc,yes,phoney,conservative
5598,EN741,n,pa,yes,barbarously,conservative
5601,EN3374,n,svp,no,gourmandizer,conservative
5605,EN387,n,ddp,yes,mesofauna,inclusive
5610,EN3906,n,cds,no,buffoonery,inclusive
5616,EN514,n,ddp,yes,sap,conservative
5617,EN732,n,rci,yes,savage,conservative
5618,EN5519,n,cds,no,m a f i a,conservative
5620,EN4246,n,dmc,yes,goof-off,conservative
5623,EN958,n,qas,no,falsities,conservative
5624,EN7833,a,om,no,transvestite,inclusive
5628,EN1729,n,qas,no,rout,inclusive
5629,EN335,n,cds,no,tripe,conservative
5631,EN1914,n,cds,no,idiotism,inclusive
5634,EN1752,n,an,no,villians,conservative
5637,EN5460,n,cds,no,patrolman,conservative
5639,EN3382,n,svp,no,gourmandize,inclusive
5640,EN3197,n,qas,no,dissembler,conservative
5643,EN2991,n,ddp,yes,nitwit,conservative
5645,EN958,n,cds,no,falsities,inclusive
5648,EN534,n,an,no,dumbass,conservative
5650,EN877,n,asf,no,dummy,conservative
5651,EN7075,a,ddp,yes,brute,conservative
5652,EN5509,n,re,no,moffia,conservative
5657,EN3889,n,cds,no,fix,inclusive
5658,EN1472,n,an,no,🐮,inclusive
5659,EN1235,n,cds,no,pig,conservative
5660,EN1297,n,an,no,shit,conservative
5662,EN2035,n,re,no,trafficker,inclusive
5666,EN1741,n,an,no,scoundrel,conservative
5667,EN1735,n,dmc,yes,villain,conservative
5669,EN608,n,an,no,meanness,conservative
5671,EN512,n,ddp,yes,goofball,conservative
5672,EN1413,n,cds,no,blunderer,conservative
5673,EN684,n,asm,no,ball,inclusive
5678,EN1783,a,qas,no,wretched,conservative
5680,EN399,n,ddp,yes,kingdomanimalia,inclusive
5686,EN1704,n,cds,no,tramp,conservative
5691,EN503,a,an,no,brainless,conservative
5698,EN3412,n,dmc,yes,delinquent,conservative
5702,EN3769,n,cds,no,pimpers,inclusive
5707,EN1735,n,is,yes,villain,conservative
5713,EN5756,n,cds,no,racketeer,inclusive
5714,EN664,n,svp,no,scrooge,conservative
5720,EN4374,n,cds,no,larceny,inclusive
5722,EN5022,n,cds,no,prevaricating,conservative
5727,EN6491,n,dmc,yes,homomunculi,inclusive
5734,EN864,n,cds,no,pillock,conservative
5736,EN735,n,ps,yes,tyke,conservative
5738,EN2177,n,svp,no,parsimoniousness,conservative
5741,EN1907,n,asf,no,idiots,conservative
5742,EN1913,n,ps,yes,stupidhead,conservative
5744,EN1384,n,cds,no,botch,inclusive
5746,EN526,n,an,no,shithead,conservative
5756,EN312,n,cds,no,ragbag,inclusive
5766,EN2683,n,cds,no,wankier,conservative
5770,EN1476,n,an,no,beeves,inclusive
5771,EN729,n,ps,yes,barbarian,inclusive
5773,EN2550,n,cds,no,charlatanry,conservative
5777,EN1709,n,dmc,yes,stinkpot,inclusive
5779,EN1385,n,qas,no,fuckup,inclusive
5781,EN3759,n,cds,no,flesh-mongers,conservative
5784,EN5267,n,re,no,abigeus,inclusive
5785,EN314,n,cds,no,omnium-gatherum,inclusive
5786,EN862,n,cds,no,mug,conservative
5787,EN5197,a,svp,no,envious,conservative
5788,EN520,n,an,no,tomfool,conservative
5789,EN2590,n,cds,no,waste,inclusive
5791,EN1103,n,cds,no,scallywag,conservative
5797,EN4379,n,re,no,filcher,inclusive
5801,EN7076,a,ddp,yes,bestial,conservative
5805,EN5495,n,cds,no,mofias,conservative
5810,EN1065,n,dmc,yes,bigoted,conservative
5815,EN507,n,an,no,goose,inclusive
5818,EN738,n,cds,no,goth,conservative
5820,EN531,n,or,no,knucklehead,conservative
5822,EN5025,n,qas,no,porky pie,conservative
5824,EN499,n,ddp,yes,imbecility,inclusive
5825,EN1437,n,an,no,ferociousness,conservative
5837,EN2040,n,dmc,yes,defrauder,conservative
5838,EN1745,n,is,yes,villainies,conservative
5841,EN740,n,qas,no,churls,conservative
5842,EN522,n,asm,no,chump,inclusive
5843,EN2037,n,cds,no,gouger,conservative
5844,EN7400,a,qas,no,miserable,conservative
5851,EN1743,n,is,yes,villian,conservative
5853,EN1318,n,cds,no,arse,conservative
5859,EN5517,n,re,no,mafiosi,inclusive
5860,EN4051,n,dmc,yes,mope,conservative
5863,EN1902,n,cds,no,cretin,inclusive
5864,EN2988,n,ps,yes,stumblebum,conservative
5866,EN1911,n,ps,yes,moronic,conservative
5869,EN510,n,asf,no,twat,conservative
5870,EN7564,n,ddp,yes,stuff,inclusive
5872,EN1416,n,cds,no,botcher,conservative
5874,EN4446,n,pr,no,queans,inclusive
5875,EN2814,n,or,no,cunt-splice,conservative
5876,EN1320,n,cds,no,whoreson,inclusive
5878,EN5342,n,cds,no,slacker,conservative
5880,EN1385,n,qas,no,fuckup,conservative
5886,EN2458,n,om,no,nance,conservative
5889,EN5532,n,cds,no,mofia,conservative
5890,EN2460,n,or,no,pidor,conservative
5892,EN5510,n,re,no,sicilian mobsters,conservative
5896,EN1433,n,ddp,yes,zooerasty,conservative
5898,EN339,n,qas,no,trash,inclusive
5900,EN1027,n,cds,no,story,conservative
5902,EN2742,n,ps,yes,plant breeders,inclusive
5904,EN1680,n,svp,no,vainglories,conservative
5907,EN2453,n,or,no,poof,conservative
5909,EN1066,n,dmc,yes,bigotry,conservative
5910,EN402,n,ddp,yes,creature,inclusive
5912,EN2989,n,ps,yes,gawk,conservative
5913,EN3034,n,re,no,criminally,inclusive
5915,EN1924,n,cds,no,changelings,inclusive
5917,EN1916,n,cds,no,half-wit,inclusive
5918,EN681,n,qas,no,bollocks,inclusive
5920,EN6634,v,re,no,dun,inclusive
5922,EN3395,n,svp,no,glutton,inclusive
5924,EN1391,n,qas,no,boner,inclusive
5927,EN729,n,ddp,yes,barbarian,conservative
5933,EN745,n,rci,yes,peasant,inclusive
5934,EN1121,n,re,no,crook,inclusive
5937,EN2764,n,ps,yes,interspecific hybrids,inclusive
5938,EN168,n,ddp,yes,idiocy,inclusive
5940,EN745,n,ddp,yes,peasant,conservative
5942,EN513,n,or,no,fool,conservative
5951,EN7703,n,re,no,terrorism,conservative
5952,EN1227,n,an,no,dog,conservative
5954,EN339,n,asf,no,trash,conservative
5956,EN522,n,ddp,yes,chump,inclusive
5957,EN748,n,qas,no,tike,conservative
5958,EN733,n,pa,yes,barbarousness,conservative
5959,EN670,n,qas,no,bollocking,inclusive
5965,EN1538,n,asm,no,brownish,inclusive
5967,EN4357,n,cds,no,thievery,inclusive
5970,EN2677,n,cds,no,wankiest,conservative
5971,EN2815,n,asf,no,pussy,conservative
5974,EN1075,n,qas,no,mob,inclusive
5975,EN1878,n,is,yes,parayan,inclusive
5980,EN5520,n,re,no,m. a. f. i. a.,inclusive
5981,EN732,n,cds,no,savage,conservative
5983,EN2580,n,qas,no,household wastes,inclusive
5984,EN4060,n,cds,no,mobster,inclusive
5985,EN737,n,rci,yes,barbarically,conservative
5986,EN955,n,qas,no,prevarication,conservative
5988,EN465,n,re,no,ravishment,inclusive
5991,EN5524,n,re,no,m.o.f.f.i.a.,conservative
5993,EN5483,n,re,no,mafia,conservative
5997,EN1063,n,svp,no,bigots,conservative
5998,EN3749,n,cds,no,pandar,inclusive
5999,EN3078,n,re,no,incriminated,inclusive
6000,EN193,n,cds,no,philautia,conservative
6001,EN2512,n,an,no,squealer,inclusive
6002,EN2039,n,cds,no,frauder,inclusive
6003,EN7399,a,qas,no,misfortunate,conservative
6007,EN1674,n,cds,no,high-handedness,conservative
6008,EN742,n,ddp,yes,ceorle,conservative
6009,EN1679,n,cds,no,vainest,conservative
6011,EN4455,n,pr,no,no money no honey,conservative
6013,EN7458,n,cds,no,duffer,conservative
6015,EN306,n,cds,no,trick,inclusive
6019,EN3091,n,an,no,jack,inclusive
6020,EN743,n,rci,yes,barbarians,conservative
6023,EN5479,n,cds,no,policewoman,conservative
6024,EN6902,a,re,no,raging,conservative
6026,EN2992,n,asf,no,dimwit,conservative
6031,EN3763,n,cds,no,fancy man,inclusive
6032,EN3003,n,cds,no,baddoer,inclusive
6033,EN1701,n,dmc,yes,puke,inclusive
6034,EN2051,n,an,no,ragtag,conservative
6043,EN7576,n,pr,no,lampyris parvicollis,inclusive
6044,EN5484,n,re,no,cosa nostra,inclusive
6046,EN6920,a,svp,no,chesty,conservative
6048,EN870,n,or,no,stupid,conservative
6050,EN5490,n,re,no,the m.a.f.f.i.a.,inclusive
6051,EN2474,n,om,no,homophilia,inclusive
6053,EN1132,n,ddp,yes,telltale,conservative
6060,EN1685,n,svp,no,vanagloria,conservative
6061,EN862,n,asm,no,mug,conservative
6063,EN6841,a,pa,yes,academic,conservative
6076,EN5483,n,re,no,mafia,inclusive
6079,EN4457,n,pr,no,harlots,inclusive
6082,EN1920,n,ddp,yes,cooyon,inclusive
6084,EN194,n,svp,no,vanity,conservative
6086,EN5010,n,dmc,yes,liar,inclusive
6087,EN875,n,asm,no,poop,conservative
6088,EN4406,n,pr,no,kerbcrawl,conservative
6089,EN730,n,ddp,yes,barberian,conservative
6092,EN1890,n,cds,no,crybaby,conservative
6095,EN1707,n,an,no,derelict,conservative
6098,EN188,n,cds,no,self-love,inclusive
6100,EN1923,n,cds,no,idiotic,inclusive
6104,EN6595,v,qas,no,muff,conservative
6106,EN5062,a,ps,yes,unfortunate,inclusive
6110,EN395,n,an,no,anamalia,inclusive
6115,EN5023,n,cds,no,lying through your teeth,conservative
6116,EN3737,n,cds,no,procuring,conservative
6118,EN4769,a,svp,no,stingy,conservative
6120,EN5936,n,ddp,yes,unintelligent,conservative
6126,EN614,n,svp,no,cheapskate,conservative
6130,EN5949,n,asm,no,fooled,conservative
6131,EN1781,a,dmc,yes,vile,conservative
6133,EN2050,n,ddp,yes,riffraff,conservative
6134,EN4281,v,asm,no,roll in the hay,conservative
6137,EN7675,a,svp,no,supercilious,conservative
6141,EN2941,n,cds,no,demagogical,conservative
6148,EN1306,n,ddp,yes,mazafaka,conservative
6150,EN4454,n,pr,no,whore-monger,inclusive
6153,EN5468,n,cds,no,police-women,conservative
6157,EN507,n,an,no,goose,conservative
6159,EN168,n,cds,no,idiocy,inclusive
6163,EN499,n,ddp,yes,imbecility,conservative
6164,EN4445,n,pr,no,whore-mongers,conservative
6167,EN6519,n,cds,no,usury,inclusive
6171,EN1231,n,dmc,yes,cad,conservative
6177,EN199,n,svp,no,slothful,inclusive
6183,EN732,n,qas,no,savage,conservative
6184,EN526,n,or,no,shithead,conservative
6186,EN2042,n,re,no,scammer,inclusive
6187,EN4048,n,svp,no,dillydallier,conservative
6188,EN1299,n,cds,no,arsehole,conservative
6189,EN1913,n,ddp,yes,stupidhead,conservative
6190,EN2051,n,ddp,yes,ragtag,conservative
6191,EN3570,n,cds,no,moralization,inclusive
6192,EN6844,v,cds,no,gossip,inclusive
6193,EN1393,n,qas,no,bungle,inclusive
6194,EN5499,n,re,no,m o f i a,inclusive
6199,EN6601,n,an,no,leech,inclusive
6202,EN2642,n,an,no,madness,inclusive
6203,EN1900,n,cds,no,dunder headed,inclusive
6204,EN168,n,asm,no,idiocy,inclusive
6205,EN1879,n,dmc,yes,ishmael,inclusive
6208,EN753,a,svp,no,devouring,conservative
6210,EN1784,a,dmc,yes,slimy,conservative
6211,EN619,n,is,yes,miser,conservative
6215,EN1082,n,cds,no,troublesome youth group,inclusive
6218,EN3379,n,svp,no,trencher,inclusive
6219,EN5475,n,cds,no,policeman,inclusive
6220,EN605,n,is,yes,costiveness,conservative
6223,EN1696,n,dmc,yes,crumb,inclusive
6224,EN2756,n,cds,no,mammal hybrids,inclusive
6226,EN3753,n,cds,no,pimpin,conservative
6227,EN5028,n,qas,no,prevaricated,conservative
6229,EN337,n,cds,no,folderol,conservative
6236,EN2032,n,cds,no,camorra,inclusive
6240,EN3738,n,cds,no,pandered,conservative
6243,EN1907,n,cds,no,idiots,inclusive
6245,EN5546,n,cds,no,mafioso,conservative
6251,EN1918,n,ddp,yes,retard,inclusive
6256,EN339,n,cds,no,trash,conservative
6260,EN1903,n,ps,yes,galoot,conservative
6261,EN734,n,rci,yes,boor,conservative
6264,EN3038,n,cds,no,evildoer,conservative
6267,EN317,n,qas,no,oddments,inclusive
6269,EN6488,n,cds,no,homonculus,inclusive
6270,EN4247,n,dmc,yes,ne'er-do-well,conservative
6271,EN742,n,cds,no,ceorle,conservative
6272,EN3844,n,om,no,foeniculi fructus,inclusive
6273,EN1896,n,asf,no,idioticness,conservative
6278,EN4058,n,re,no,gangsters,inclusive
6282,EN7570,n,an,no,lampyris carreti,inclusive
6284,EN6821,a,cds,no,exigent,conservative
6285,EN313,n,cds,no,mingle-mangle,inclusive
6286,EN1226,n,dmc,yes,bounder,conservative
6293,EN3775,n,cds,no,terry toon,inclusive
6295,EN1230,n,dmc,yes,heel,conservative
6297,EN701,a,svp,no,covetous,inclusive
6299,EN2597,n,cds,no,refuse,inclusive
6302,EN5343,n,dmc,yes,slugabed,conservative
6305,EN2477,n,om,no,gayest,conservative
6306,EN682,n,asm,no,bollacks,inclusive
6308,EN1474,n,an,no,cow,inclusive
6310,EN1907,n,ddp,yes,idiots,inclusive
6311,EN2044,n,dmc,yes,grifter,conservative
6312,EN4729,n,asf,no,babe,conservative
6313,EN2858,n,qas,no,culled,conservative
6315,EN4305,n,an,no,hog,conservative
6323,EN2478,n,om,no,gays,inclusive
6325,EN4045,n,an,no,rage,inclusive
6330,EN1924,n,ddp,yes,changelings,conservative
6331,EN737,n,ps,yes,barbarically,conservative
6334,EN2449,n,om,no,queers,conservative
6340,EN5498,n,cds,no,m o f f i a,inclusive
6344,EN3197,n,dmc,yes,dissembler,conservative
6346,EN1465,n,an,no,empalo,inclusive
6347,EN3460,n,re,no,delicts,inclusive
6351,EN5037,n,qas,no,haystack answer,conservative
6352,EN1293,n,ddp,yes,dickhead,conservative
6353,EN2580,n,cds,no,household wastes,inclusive
6354,EN612,n,svp,no,miserliness,inclusive
6356,EN4614,n,cds,no,people,inclusive
6358,EN3758,n,cds,no,pandering,inclusive
6361,EN1896,n,ddp,yes,idioticness,inclusive
6368,EN1262,n,an,no,rat,conservative
6370,EN1452,n,pr,no,oxen,inclusive
6377,EN1728,n,qas,no,rabble,conservative
6378,EN1727,n,dmc,yes,layabout,conservative
6382,EN4773,n,re,no,imp,inclusive
6391,EN6919,a,cds,no,self-important,conservative
6393,EN896,n,pr,no,whore,conservative
6394,EN2864,n,cds,no,trickster,conservative
6395,EN2751,n,cds,no,breeding,inclusive
6397,EN1413,n,qas,no,blunderer,conservative
6398,EN2745,n,ps,yes,hybridiser,inclusive
6400,EN1932,n,an,no,sons of bitches,conservative
6402,EN1920,n,ddp,yes,cooyon,conservative
6404,EN5071,n,cds,no,moneylenders,inclusive
6407,EN4612,n,cds,no,herd,inclusive
6408,EN532,n,an,no,blockhead,conservative
6411,EN955,n,cds,no,prevarication,inclusive
6412,EN2468,n,om,no,gay,inclusive
6414,EN6841,a,cds,no,academic,conservative
6418,EN734,n,cds,no,boor,conservative
6419,EN5514,n,cds,no,castellammarse war,inclusive
6421,EN4408,n,pr,no,gende,conservative
6423,EN748,n,pa,yes,tike,conservative
6425,EN4774,n,re,no,scamp,inclusive
6426,EN1724,n,svp,no,do-nothing,conservative
6428,EN2817,n,asf,no,c bomb,conservative
6429,EN2722,n,cds,no,cross-breeding,inclusive
6430,EN6033,n,cds,no,runt,conservative
6433,EN524,n,asf,no,simpleton,conservative
6434,EN6674,v,re,no,hornswoggle,inclusive
6439,EN5009,n,dmc,yes,prevaricator,inclusive
6440,EN1136,n,ddp,yes,tattletale,conservative
6442,EN1466,n,an,no,moo-cow,inclusive
6443,EN1029,n,cds,no,tarradiddle,conservative
6445,EN4772,n,dmc,yes,monkey,inclusive
6451,EN2990,n,ps,yes,lubber,conservative
6452,EN7897,n,re,no,ndrangheta,inclusive
6456,EN5530,n,cds,no,m.a.f.i.a.,inclusive
6460,EN1938,n,an,no,bitchiness,conservative
6461,EN5530,n,re,no,m.a.f.i.a.,inclusive
6462,EN4966,a,dmc,yes,immoral,conservative
6463,EN2437,n,om,no,queen,conservative
6464,EN530,n,asf,no,dunderhead,conservative
6467,EN5934,n,asm,no,dim-witted,conservative
6469,EN663,n,ps,yes,churl,conservative
6470,EN1905,n,ddp,yes,idiocies,inclusive
6479,EN3448,n,svp,no,rapaciousness,conservative
6480,EN4772,n,cds,no,monkey,conservative
6483,EN1726,n,svp,no,idler,conservative
6488,EN1891,n,an,no,chicken,inclusive
6490,EN611,n,an,no,parsimony,conservative
6494,EN540,n,an,no,george ruggle,conservative
6496,EN2198,n,asm,no,cock,inclusive
6498,EN1894,n,ddp,yes,idoit,conservative
6499,EN2448,n,om,no,beanqueen,conservative
6500,EN734,n,pa,yes,boor,conservative
6504,EN4044,n,svp,no,enraged,conservative
6506,EN521,n,an,no,simple,conservative
6507,EN1118,n,re,no,banditti,inclusive
6511,EN1697,n,an,no,stinker,conservative
6513,EN739,n,ddp,yes,barbarous,conservative
6515,EN3014,n,re,no,criminators,inclusive
6516,EN739,n,dmc,yes,barbarous,conservative
6517,EN3778,n,cds,no,sex-traders,inclusive
6518,EN1322,n,cds,no,motherfuckers,conservative
6521,EN618,n,svp,no,tightwaddery,conservative
6528,EN496,n,an,no,stupidity,conservative
6529,EN1877,n,dmc,yes,paraya,inclusive
6530,EN1459,n,pr,no,moo unit,inclusive
6532,EN3911,n,cds,no,buffoons,inclusive
6533,EN5483,n,cds,no,mafia,conservative
6536,EN4684,n,cds,no,superciliously,conservative
6540,EN1923,n,ddp,yes,idiotic,conservative
6545,EN1889,n,an,no,craven,conservative
6548,EN2455,n,or,no,faggot,conservative
6550,EN5342,n,svp,no,slacker,conservative
6551,EN940,n,an,no,rentboy,conservative
6554,EN4438,n,pr,no,strumpets,conservative
6555,EN2450,n,om,no,faggedy,conservative
6557,EN2726,n,cds,no,plant biotechnology,inclusive
6560,EN515,n,asf,no,muggins,conservative
6562,EN4358,n,re,no,thieves,inclusive
6566,EN4243,n,dmc,yes,goldbrick,conservative
6567,EN614,n,is,yes,cheapskate,conservative
6568,EN1908,n,asf,no,dunderheaded,conservative
6569,EN742,n,dmc,yes,ceorle,conservative
6573,EN1891,n,an,no,chicken,conservative
6575,EN525,n,asf,no,dolt,conservative
6576,EN2453,n,om,no,poof,conservative
6577,EN2446,n,or,no,queer-identified,conservative
6578,EN6632,v,qas,no,crucify,conservative
6579,EN363,a,ddp,yes,analphabetic,inclusive
6580,EN878,n,ddp,yes,booby,conservative
6581,EN611,n,svp,no,parsimony,inclusive
6584,EN1301,n,cds,no,mutterficker,conservative
6587,EN2822,n,or,no,"see you, auntie",conservative
6589,EN1303,n,ddp,yes,asshole,conservative
6592,EN537,n,an,no,numskull,conservative
6594,EN3382,n,svp,no,gourmandize,conservative
6596,EN612,n,is,yes,miserliness,conservative
6602,EN4245,n,dmc,yes,good-for-nothing,conservative
6604,EN3772,n,cds,no,whoremonger,inclusive
6607,EN931,n,pr,no,manwhore,conservative
6610,EN1416,n,dmc,yes,botcher,conservative
6611,EN2445,n,or,no,queerio,conservative
6613,EN2585,n,cds,no,scrap,conservative
6614,EN2780,n,ps,yes,hybridizer,inclusive
6617,EN4925,n,cds,no,puffiness,conservative
6620,EN4774,n,dmc,yes,scamp,inclusive
6621,EN2602,n,qas,no,scrapping,inclusive
6622,EN6032,n,cds,no,peewee,conservative
6625,EN6509,n,dmc,yes,unfortunate,inclusive
6632,EN6636,v,qas,no,torment,conservative
6633,EN1911,n,asf,no,moronic,conservative
6635,EN5482,n,re,no,maffia,inclusive
6637,EN3053,n,cds,no,criminal-reform,inclusive
6638,EN1906,n,ps,yes,eejit,conservative
6639,EN1123,n,dmc,yes,outlawing,inclusive
6642,EN864,n,ddp,yes,pillock,conservative
6644,EN1709,n,an,no,stinkpot,conservative
6649,EN1893,n,ddp,yes,imbecile,inclusive
6651,EN5023,n,dmc,yes,lying through your teeth,inclusive
6655,EN1700,n,an,no,vagrant,conservative
6656,EN1124,n,cds,no,felon,conservative
6659,EN6676,v,re,no,defraud,inclusive
6663,EN515,n,cds,no,muggins,conservative
6668,EN5260,n,re,no,livestock rustling,inclusive
6670,EN1066,n,cds,no,bigotry,conservative
6673,EN4393,n,pr,no,oldest profession,conservative
6676,EN5037,n,dmc,yes,haystack answer,inclusive
6677,EN1915,n,asm,no,th. metzger,inclusive
6678,EN919,n,an,no,floozie,conservative
6680,EN1063,n,dmc,yes,bigots,conservative
6682,EN7472,a,svp,no,lascivious,conservative
6684,EN524,n,asm,no,simpleton,conservative
6688,EN190,n,svp,no,amour propre,conservative
6693,EN1104,n,dmc,yes,rapscallion,inclusive
6694,EN1728,n,qas,no,rabble,inclusive
6697,EN729,n,qas,no,barbarian,conservative
6704,EN2585,n,cds,no,scrap,inclusive
6706,EN5074,n,cds,no,loanshark,conservative
6708,EN5064,n,asm,no,scoffer,conservative
6709,EN5036,n,cds,no,prevarications,inclusive
6711,EN7989,n,cds,no,venal,inclusive
6712,EN289,n,an,no,slug,inclusive
6714,EN523,n,ddp,yes,putz,inclusive
6715,EN4377,n,re,no,steal,inclusive
6719,EN4410,n,pr,no,loitering with intent,conservative
6720,EN3923,n,cds,no,wit-crackers,inclusive
6723,EN5625,n,cds,no,yahoo,conservative
6727,EN2577,n,qas,no,garbage,inclusive
6731,EN4462,n,pr,no,whoor,inclusive
6737,EN2773,n,cds,no,crosses,inclusive
6738,EN1229,n,an,no,hound,conservative
6739,EN1920,n,cds,no,cooyon,inclusive
6742,EN2486,n,cds,no,gossipmonger,conservative
6744,EN4405,n,pr,no,w word,inclusive
6745,EN5469,n,cds,no,sbirro,conservative
6747,EN4928,n,cds,no,inflation,conservative
6749,EN333,n,cds,no,wish-wash,conservative
6750,EN1075,n,an,no,mob,conservative
6756,EN409,n,an,no,cryptofauna,inclusive
6757,EN2594,n,cds,no,scrapped,inclusive
6758,EN524,n,ps,yes,simpleton,conservative
6760,EN5531,n,re,no,the m. a. f. f. i. a.,inclusive
6761,EN744,n,cds,no,barbaric,conservative
6764,EN334,n,cds,no,trumpery,conservative
6766,EN704,a,svp,no,avaricious,conservative
6767,EN5517,n,cds,no,mafiosi,inclusive
6771,EN4365,n,re,no,larsony,inclusive
6772,EN414,n,ddp,yes,metazoan evolution,inclusive
6773,EN2476,n,or,no,homo,conservative
6776,EN1927,n,asm,no,dunderheads,inclusive
6780,EN4414,n,pr,no,commercial sex,conservative
6787,EN418,n,an,no,fauna,inclusive
6789,EN5624,n,dmc,yes,bumpkin,conservative
6793,EN2050,n,cds,no,riffraff,inclusive
6796,EN5939,n,ddp,yes,stupider,conservative
6799,EN4458,n,pr,no,whored,conservative
6801,EN5037,n,cds,no,haystack answer,inclusive
6813,EN1872,n,is,yes,paraiyan,inclusive
6814,EN1120,n,cds,no,outlawed,conservative
6815,EN3045,n,cds,no,incriminators,inclusive
6816,EN1104,n,an,no,rapscallion,conservative
6817,EN754,n,an,no,barbarism,inclusive
6818,EN5531,n,cds,no,the m. a. f. f. i. a.,inclusive
6820,EN4339,a,cds,no,cunning,conservative
6821,EN3048,n,cds,no,crimanal,inclusive
6822,EN732,n,ps,yes,savage,inclusive
6824,EN1323,n,cds,no,mother fucker,conservative
6825,EN1135,n,cds,no,taleteller,conservative
6827,EN5482,n,cds,no,maffia,inclusive
6833,EN7988,n,cds,no,venality,inclusive
6834,EN3010,n,cds,no,criminis,inclusive
6836,EN666,n,asm,no,nut,inclusive
6840,EN1915,n,cds,no,th. metzger,inclusive
6841,EN5532,n,cds,no,mofia,inclusive
6845,EN738,n,qas,no,goth,conservative
6847,EN1902,n,asf,no,cretin,conservative
6848,EN3891,n,cds,no,jam,inclusive
6850,EN7398,a,qas,no,piteous,conservative
6851,EN932,n,an,no,street girl,conservative
6852,EN4769,a,is,yes,stingy,conservative
6855,EN5077,n,cds,no,shy lock,conservative
6856,EN4417,n,pr,no,tender parnel,conservative
6858,EN699,n,qas,no,egg,inclusive
6860,EN1290,n,ddp,yes,sob,conservative
6862,EN4214,n,qas,no,snooper,inclusive
6866,EN861,n,ddp,yes,mark,conservative
6871,EN318,n,cds,no,melange,inclusive
6873,EN1700,n,cds,no,vagrant,conservative
6877,EN6901,a,svp,no,angry,inclusive
6882,EN1896,n,asm,no,idioticness,inclusive
6883,EN1119,n,cds,no,outlaw,inclusive
6886,EN5476,n,cds,no,policemen,inclusive
6892,EN5458,n,cds,no,law enforcement personnel,conservative
6893,EN862,n,ddp,yes,mug,conservative
6894,EN1921,n,cds,no,lout,inclusive
6896,EN3072,n,re,no,incriminates,inclusive
6900,EN2353,n,asm,no,fuck,conservative
6902,EN3917,n,cds,no,jester,inclusive
6903,EN7792,n,pr,no,biston,inclusive
6911,EN408,n,ddp,yes,infauna,inclusive
6912,EN3052,n,cds,no,offence,inclusive
6919,EN5087,n,cds,no,shylock,inclusive
6922,EN6034,n,ddf,yes,half-pint,conservative
6925,EN614,n,svp,no,cheapskate,inclusive
6926,EN1075,n,qas,no,mob,conservative
6927,EN1753,n,re,no,villainous,conservative
6930,EN6599,n,an,no,sponge,conservative
